sentence	sentence_id	locale	reason
Gräfin von Nimptsch" beerbt wurde.	02e661903d8ee965c8fa61a7bb809fc69c2022414e0cffa7157ecd46f5980350	de	Incomplete
Karmapa geschrieben wurde.	027b8237b2384dc6793e352a70a113dcc9c4f3e313c3bd2c99fdd9de6addecfd	de	Incomplete
Pyatt und verletzt ihn an der Schulter.	02affdcf7bea783085dd8df77f5a15239feec32a51b9c169e09ff528fb171c23	de	grammar-or-spelling
Pyatt und verletzt ihn an der Schulter.	02affdcf7bea783085dd8df77f5a15239feec32a51b9c169e09ff528fb171c23	de	Pyatt?!? 
Liga und war damit nach Tim Danneberg der zweite Spieler, der diese Marke erreichte.	02ecdd0c5522ae7b2345b1a35e31c613465a20560379c129018f40c64277be03	de	First part missing
Nikolaus und die Hl.	02cbd9b46d6252b9597e1de6c2d62ba94f731e35513606c2601517a5087a6ac8	de	incomplete
Durch Zauber arrangierte er es jedoch so, dass Gráinne als erste eintraf.	02e052199d1b5de7c2b77ae2145c58ec65bd69555b934c3e379fbfd1271a63d6	de	difficult-pronounce
Mit Rueil-Malmaison in Frankreich besteht eine Städtepartnerschaft.	02d7ef6795d542d1bf5083ca130f4d71be797ab3fd9747bd1561598304d12b99	de	difficult-pronounce
Er war unter den Spitznamen "Mr.	02cc6a20925748146e83f0e713545a1579a2323e28ff459bc5839770b7d4ba8b	de	difficult-pronounce
Nikolaus und die Hl.	02cbd9b46d6252b9597e1de6c2d62ba94f731e35513606c2601517a5087a6ac8	de	Incomplete
Mit Rueil-Malmaison in Frankreich besteht eine Städtepartnerschaft.	02d7ef6795d542d1bf5083ca130f4d71be797ab3fd9747bd1561598304d12b99	de	difficult-pronounce
Er wurde auf dem Münchner Westfriedhof beigesetzt.	02ef967e8e99547d1b01e542fd7df9e6ffa59ecf184484d1a886652efc372edf	de	difficult-pronounce
Er wurde auf dem Münchner Westfriedhof beigesetzt.	02ef967e8e99547d1b01e542fd7df9e6ffa59ecf184484d1a886652efc372edf	de	grammar-or-spelling
Er wurde auf dem Münchner Westfriedhof beigesetzt.	02ef967e8e99547d1b01e542fd7df9e6ffa59ecf184484d1a886652efc372edf	de	Syyy
Nach ersten Auftritten mit seinem Onkel schloss er sich zunächst Lt.	02d56853f8db6c0404ed6945b3e092c5e72b63fe0dd9bd8b3d9bd731e54222ea	de	difficult-pronounce
Blasonierung: „Von Silber und Blau geteilt.	02d4007bdb6b6cb5a261b96e4f9734bfec635012d5617705e1ade878f10c102e	de	Incomplete
Obere Burg zu einem Renaissanceschloss aus, wodurch sie ihre Bedeutung als Befestigung verlor.	02fd0ccd3a50edab8254474fcda9d09fb0a230f41f6208a7c6b00b5d10b3f977	de	Incomplete
Die einzelnen Teile sind in Abb.	02f9e2f3df126c29dae74b25060f9ba0098e0bf2922ccee0a5625663c78a9417	de	Incomplete
Baron Rayleigh, den Schiff bewunderte und dessen Biographie er schreiben wollte.	02fde4693f9660ab91b08f3d5a2cc8e47e96c49bb2822fa89302d4109fb70b38	de	grammar-or-spelling
Rudolf Nissen war der Sohn des Chirurgen "Franz Nissen" und seiner Ehefrau "Margarethe geb.	02faefd40f17c63862fc01735238708ba9627d362f9bddb1c18c804d375285a2	de	Incomplete
Obere Burg zu einem Renaissanceschloss aus, wodurch sie ihre Bedeutung als Befestigung verlor.	02fd0ccd3a50edab8254474fcda9d09fb0a230f41f6208a7c6b00b5d10b3f977	de	grammar-or-spelling
Rudolf Nissen war der Sohn des Chirurgen "Franz Nissen" und seiner Ehefrau "Margarethe geb.	02faefd40f17c63862fc01735238708ba9627d362f9bddb1c18c804d375285a2	de	Incomplete
Platz und sammelte erstmals Weltcuppunkte.	02f4fedbd37ca660a2b7111b6c0d70490f2782e49432da499b48601e6e69cb72	de	Incomplete
Nach ersten Auftritten mit seinem Onkel schloss er sich zunächst Lt.	02d56853f8db6c0404ed6945b3e092c5e72b63fe0dd9bd8b3d9bd731e54222ea	de	Incomplete
Trento Filmfestival wurde der Film im selben Jahr mit dem Silbernen Enzian ausgezeichnet.	02ffb213b1f0a11c7ad7b8d459051c6498cf8f7124f91b387f7092521220ded7	de	grammar-or-spelling
Minute gegen Lotte.	02ff003d979304b9e40d3d47e00c09dc7d630ba7bff379d12d90fe1a662b38f6	de	Incomplete
Der Name "Banda" wird für Sprecher der Nafaanra-Sprache.	03034a0d301cfc9e345cab00b6f630cc6f950ab1659d1922256095e3662079f4	de	Incomplete
Nach ersten Auftritten mit seinem Onkel schloss er sich zunächst Lt.	02d56853f8db6c0404ed6945b3e092c5e72b63fe0dd9bd8b3d9bd731e54222ea	de	Incomplete
Bei den Carduoideae sind, im Gegensatz zu den anderen Unterfamilien, nur Röhrenblüten vorhanden.	02ef2a20d8bb38d175db8142dbe8c2f9e05ee8677ee6ae958e8bf400109fb7ff	de	difficult-pronounce
Rudolf Nissen war der Sohn des Chirurgen "Franz Nissen" und seiner Ehefrau "Margarethe geb.	02faefd40f17c63862fc01735238708ba9627d362f9bddb1c18c804d375285a2	de	difficult-pronounce
Deutschen Bundestag an.	02fed702d8f627bf0956d97876717e2dc24bed2d4253de67c8ae72e947d68fe7	de	grammar-or-spelling
Deutschen Bundestag an.	02fed702d8f627bf0956d97876717e2dc24bed2d4253de67c8ae72e947d68fe7	de	Incomplete
Garde-Ulanen-Regiments und erlitt mehrere Verwundungen.	03100c528c3d67a446226869ec873e4b295e46f7c3c2793074f7d02ffd46cdfd	de	grammar-or-spelling
Garde-Ulanen-Regiments und erlitt mehrere Verwundungen.	03100c528c3d67a446226869ec873e4b295e46f7c3c2793074f7d02ffd46cdfd	de	Incomplete
Georg den Marmoraltar.	030a2ff45de332fabd3abcf0706849b15f601f1b382a35dcc26d36ef789359eb	de	grammar-or-spelling
Georg den Marmoraltar.	030a2ff45de332fabd3abcf0706849b15f601f1b382a35dcc26d36ef789359eb	de	Incomplete
Gebirgs-Brigade verwendet.	0311c31be7d02601fa3674162cf5d182aaa57bd588b0af0de226ca3a7fed682e	de	Incomplete
In Lobenfeld gibt eine katholische Pfarrei, die auch für Waldwimmersbach und Mönchzell zuständig ist.	02fa93473045c21328798d96dd09a387f4b771950332c515fe9c742bb476f5ba	de	grammar-or-spelling
In Lobenfeld gibt eine katholische Pfarrei, die auch für Waldwimmersbach und Mönchzell zuständig ist.	02fa93473045c21328798d96dd09a387f4b771950332c515fe9c742bb476f5ba	de	gibt es eine
Lubina Hajduk-Veljković, geb.	02d87c17807691d3ff0967168769e677d05cb731f95fd521d096a65ea7c257b0	de	Incomplete
Daraufhin spielte in mehreren Filmen mit.	02ebb5e81b60189c291b83113eb06ced463678e8373004cc319d1128bcfb817c	de	grammar-or-spelling
Daraufhin spielte in mehreren Filmen mit.	02ebb5e81b60189c291b83113eb06ced463678e8373004cc319d1128bcfb817c	de	spielte er
Wahlperiode Mitglied des Landtags von Baden-Württemberg.	030f7c4fde2636f616a0a40c44114339823d6f484cb063b56bc298f22303260b	de	grammar-or-spelling
Wahlperiode Mitglied des Landtags von Baden-Württemberg.	030f7c4fde2636f616a0a40c44114339823d6f484cb063b56bc298f22303260b	de	Incomplete
Gräfin von Nimptsch" beerbt wurde.	02e661903d8ee965c8fa61a7bb809fc69c2022414e0cffa7157ecd46f5980350	de	Incomplete
Sie liegt am Fluss Suir und hat incl.	0312a860776c59c9fc129117a8ab9f43ea98903fbd0e088a5cc139258eaebb3e	de	Incomplete
Daraus ist zu erkennen, bei welchen Produkten es sich lohnt, weitere Maßnahmen durchzuführen, bspw.	030efc597e388fd95f31514988fde112f0885d0541fe07929859b380ee4f6fcb	de	Incomplete
Die Gravur der Elisabeth-Glocke hingegen ist mit "„Zu Ehren der hl.	02cb1df34663effb8ef65f71bf3473e944d84f4d4451a02b18726e01b7fff70c	de	difficult-pronounce
Klasse ausgezeichnet, kehrte er nach dem Krieg zu friedlicher Arbeit zurück nach Berlin.	03071ba7dcb64e160adca83b875484636eb750711b4efc4397c7d6f466d29c7a	de	grammar-or-spelling
Klasse ausgezeichnet, kehrte er nach dem Krieg zu friedlicher Arbeit zurück nach Berlin.	03071ba7dcb64e160adca83b875484636eb750711b4efc4397c7d6f466d29c7a	de	Incomplete
Armee als Königlich preußischer Lieutenant im Husarenregiment No.	031a99244ce730eacf6a86991fd74d5626c81c1d27de3d3b1863a5bcfef4a54c	de	Incomplete
Meiller-Generation, Robert Meyer und Franz Xaver Meiller, in das Unternehmen eingetreten.	0325f321a53a6c93ef480d7d04a823b569bd3fbe5fb0425195aa30288d2c6dc5	de	Incomplete
Georg den Marmoraltar.	030a2ff45de332fabd3abcf0706849b15f601f1b382a35dcc26d36ef789359eb	de	grammar-or-spelling
Georg den Marmoraltar.	030a2ff45de332fabd3abcf0706849b15f601f1b382a35dcc26d36ef789359eb	de	Incomplete
Verschiedenen Historiker haben immer wieder Vorschläge betreffs seiner tatsächlichen Identität gemacht.	03076fe4ef2628268317c8e29a3cd98f6d451813a36713778891672ed196350f	de	grammar-or-spelling
Verschiedenen Historiker haben immer wieder Vorschläge betreffs seiner tatsächlichen Identität gemacht.	03076fe4ef2628268317c8e29a3cd98f6d451813a36713778891672ed196350f	de	Verschiedene
Georg den Marmoraltar.	030a2ff45de332fabd3abcf0706849b15f601f1b382a35dcc26d36ef789359eb	de	Incomplete
Amriswil und Romanshorn erstmals ans Schweizer Nationalstrassennetz angeschlossen werden.	032279e788fb96c4c67a46c714abef3d77abf0a32a05becad224bd3b46145236	de	grammar-or-spelling
Mannschaft mit.	02e3f2647377c4b31ade62831dd34a6906872c20a0db5d0788c538f8a3117419	de	Incomplete
Das Buch mit dem Briefen steht als Lehrmaterial für österreichische Schüler zur Verfügung.	032e7c0acd4074c5457788e09905b5c1922b08ce01df1df087c471bace549d03	de	grammar-or-spelling
Das Buch mit dem Briefen steht als Lehrmaterial für österreichische Schüler zur Verfügung.	032e7c0acd4074c5457788e09905b5c1922b08ce01df1df087c471bace549d03	de	den Briefen
Brigade angegriffen.	0315f4d91aa58d824a2d2b3773bb275b93f1edf502760d96b4f878f392415e3a	de	grammar-or-spelling
Brigade angegriffen.	0315f4d91aa58d824a2d2b3773bb275b93f1edf502760d96b4f878f392415e3a	de	Incomplete
Von Kallippos selbst angefertigte schriftlichen Aufzeichnungen sind nicht erhalten.	032c3b046ae403f45c0a48b419d05130f67bf87665c9a7d0e260a65bfcd1ee2d	de	grammar-or-spelling
Von Kallippos selbst angefertigte schriftlichen Aufzeichnungen sind nicht erhalten.	032c3b046ae403f45c0a48b419d05130f67bf87665c9a7d0e260a65bfcd1ee2d	de	schriftliche
In Oberösterreich ist die hl.	0308e6c48eb8fc84f67f986cf126807ca136bcb4be862c4d728ef000e19ec77c	de	grammar-or-spelling
In Oberösterreich ist die hl.	0308e6c48eb8fc84f67f986cf126807ca136bcb4be862c4d728ef000e19ec77c	de	Incomplete
Vatikanischen Konzil neu geschaffen.	031d2e114f26d2991432f6169cbee8fe5bf3ed24e2fdf744e48a210385fd03a2	de	Incomplete
Garde-Ulanen-Regiments und erlitt mehrere Verwundungen.	03100c528c3d67a446226869ec873e4b295e46f7c3c2793074f7d02ffd46cdfd	de	grammar-or-spelling
Garde-Ulanen-Regiments und erlitt mehrere Verwundungen.	03100c528c3d67a446226869ec873e4b295e46f7c3c2793074f7d02ffd46cdfd	de	Incomplete
Brigade angegriffen.	0315f4d91aa58d824a2d2b3773bb275b93f1edf502760d96b4f878f392415e3a	de	grammar-or-spelling
Brigade angegriffen.	0315f4d91aa58d824a2d2b3773bb275b93f1edf502760d96b4f878f392415e3a	de	Incomplete
Das Buch mit dem Briefen steht als Lehrmaterial für österreichische Schüler zur Verfügung.	032e7c0acd4074c5457788e09905b5c1922b08ce01df1df087c471bace549d03	de	grammar-or-spelling
Das Buch mit dem Briefen steht als Lehrmaterial für österreichische Schüler zur Verfügung.	032e7c0acd4074c5457788e09905b5c1922b08ce01df1df087c471bace549d03	de	den
Squadron" hinzu.	02f980b491bd2be76b585c19833c0428b1f0eae1dc17a1ca459693d8f843506b	de	Incomplete
Wiesbaden" veröffentlicht.	034ab83c3ffe4658fe098b481fb2134a2c5b889947369c3f97bf35d13588de1c	de	Incomplete
Dies betrifft es auch die lutherische Kirche in Kollweiler.	0319dad003e8678818f3487c0a5ee06a1d4cfdaf32e2d938777876bebadb0615	de	grammar-or-spelling
Dies betrifft es auch die lutherische Kirche in Kollweiler.	0319dad003e8678818f3487c0a5ee06a1d4cfdaf32e2d938777876bebadb0615	de	betrifft auch
Infanterie-Regiments ernannt.	0324cf383f24c25f6d8697f78e39a7fa574aa31c61f7257aaa1b7ea6adcaebc4	de	grammar-or-spelling
Infanterie-Regiments ernannt.	0324cf383f24c25f6d8697f78e39a7fa574aa31c61f7257aaa1b7ea6adcaebc4	de	Incomplete
Gattin Charlotte Katharina geb.	031d9ae81e4bbbbcc2434d54168cb8db5f004e2ba02391a6f4402819544f9354	de	grammar-or-spelling
Gattin Charlotte Katharina geb.	031d9ae81e4bbbbcc2434d54168cb8db5f004e2ba02391a6f4402819544f9354	de	Incomplete
Sie liegt am Fluss Suir und hat incl.	0312a860776c59c9fc129117a8ab9f43ea98903fbd0e088a5cc139258eaebb3e	de	grammar-or-spelling
Sie liegt am Fluss Suir und hat incl.	0312a860776c59c9fc129117a8ab9f43ea98903fbd0e088a5cc139258eaebb3e	de	Incomplete
Wiesbaden" veröffentlicht.	034ab83c3ffe4658fe098b481fb2134a2c5b889947369c3f97bf35d13588de1c	de	grammar-or-spelling
Wiesbaden" veröffentlicht.	034ab83c3ffe4658fe098b481fb2134a2c5b889947369c3f97bf35d13588de1c	de	Incomplete
Mit dem Aufkommen der Fotografie eröffnete Tunica das erste Daguerreotypie-Atelier in Braunschweig.	02f45ef247e3e36f4a059670ca5f92579963ef5d6f2b37e490a83267edaebfcd	de	difficult-pronounce
Künstler wie Mick Jones, The Buzzcocks, The Libertines, Ms.	035284cf9fb3f03dfac7ff28ff39f502b5fb688472d16465509b8dee6a597643	de	Incomplete
Die elektrische Antriebstechnik wurde separat von der Berliner "Bergmann-Electrizitätsgesellschaft" bezogen.	033517853366e8e89ab8e548232e705ca73a2c2a449bab90adb89d52d900ee07	de	grammar-or-spelling
Sie liegt am Fluss Suir und hat incl.	0312a860776c59c9fc129117a8ab9f43ea98903fbd0e088a5cc139258eaebb3e	de	difficult-pronounce
Sie liegt am Fluss Suir und hat incl.	0312a860776c59c9fc129117a8ab9f43ea98903fbd0e088a5cc139258eaebb3e	de	Abkürzung nicht sinnvoll für Spracherkennung aussprechbar
Bei Eintracht Frankfurt spielte er vor allem offensiv, meist im Sturm.	0344d4822d493e1ed6eaa9374faf027782c7e89e0cb5ec35c930fc1c06915d14	de	offensive-language
Bei Eintracht Frankfurt spielte er vor allem offensiv, meist im Sturm.	0344d4822d493e1ed6eaa9374faf027782c7e89e0cb5ec35c930fc1c06915d14	de	grammar-or-spelling
Bei Eintracht Frankfurt spielte er vor allem offensiv, meist im Sturm.	0344d4822d493e1ed6eaa9374faf027782c7e89e0cb5ec35c930fc1c06915d14	de	different-language
Bei Eintracht Frankfurt spielte er vor allem offensiv, meist im Sturm.	0344d4822d493e1ed6eaa9374faf027782c7e89e0cb5ec35c930fc1c06915d14	de	difficult-pronounce
In Oberösterreich ist die hl.	0308e6c48eb8fc84f67f986cf126807ca136bcb4be862c4d728ef000e19ec77c	de	Incomplete
Die einzelnen Teile sind in Abb.	02f9e2f3df126c29dae74b25060f9ba0098e0bf2922ccee0a5625663c78a9417	de	grammar-or-spelling
Die einzelnen Teile sind in Abb.	02f9e2f3df126c29dae74b25060f9ba0098e0bf2922ccee0a5625663c78a9417	de	Incomplete
Lü et al.	0350b3e4fa02db444ee70585eda7d488a7034efd1bad189751a0f36f2af9bcef	de	different-language
Lü et al.	0350b3e4fa02db444ee70585eda7d488a7034efd1bad189751a0f36f2af9bcef	de	grammar-or-spelling
Lü et al.	0350b3e4fa02db444ee70585eda7d488a7034efd1bad189751a0f36f2af9bcef	de	???
In seinem ersten Jahr dort konnte er einen Etappe bei der Eneco Tour gewinnen.	035b0f40f8b764605f7ac63a12157ceb86a72af7a775aa7c85d72bac5fd5fe57	de	grammar-or-spelling
In seinem ersten Jahr dort konnte er einen Etappe bei der Eneco Tour gewinnen.	035b0f40f8b764605f7ac63a12157ceb86a72af7a775aa7c85d72bac5fd5fe57	de	eine
Das Buch mit dem Briefen steht als Lehrmaterial für österreichische Schüler zur Verfügung.	032e7c0acd4074c5457788e09905b5c1922b08ce01df1df087c471bace549d03	de	grammar-or-spelling
Pyatt und verletzt ihn an der Schulter.	02affdcf7bea783085dd8df77f5a15239feec32a51b9c169e09ff528fb171c23	de	grammar-or-spelling
Pyatt und verletzt ihn an der Schulter.	02affdcf7bea783085dd8df77f5a15239feec32a51b9c169e09ff528fb171c23	de	Incomplete
Schwangerschaftswoche, in der sich die Nervenzellen ausbilden.	03310c934604d5a4b825fd9fbbc8b66ec2496e7bfd8477d2daec32d1985769ba	de	grammar-or-spelling
Schwangerschaftswoche, in der sich die Nervenzellen ausbilden.	03310c934604d5a4b825fd9fbbc8b66ec2496e7bfd8477d2daec32d1985769ba	de	Incomplete
Deutschen Bundestag an.	02fed702d8f627bf0956d97876717e2dc24bed2d4253de67c8ae72e947d68fe7	de	grammar-or-spelling
Der Sohn des Bäckers Carl Robert Schönherr und seiner Ehefrau Berta Elisabeth geb.	034e33e3c2ff95ebbcc1909aae74ab1fabc90c02b5265d81fdc6e84df25ff62e	de	grammar-or-spelling
Der Sohn des Bäckers Carl Robert Schönherr und seiner Ehefrau Berta Elisabeth geb.	034e33e3c2ff95ebbcc1909aae74ab1fabc90c02b5265d81fdc6e84df25ff62e	de	Incomplete
Diese brachen mit der handwerklichen Tradition und entwickelten den Familienbetrieb zum Weltunternehmen.	036cf117346533f55e2340c36940b77068578da741e42c04b33774f3e60fd177	de	grammar-or-spelling
Schwangerschaftswoche, in der sich die Nervenzellen ausbilden.	03310c934604d5a4b825fd9fbbc8b66ec2496e7bfd8477d2daec32d1985769ba	de	Bezieht sich auf etwas
Male ausgetragen wurde und bei dem historische Rennwagen und Motorräder ausgestellt und vorgeführt werden.	036e2e5ce6999e4dbb43e9d843adf6877ba509472625322393b4cd142806dd24	de	grammar-or-spelling
Male ausgetragen wurde und bei dem historische Rennwagen und Motorräder ausgestellt und vorgeführt werden.	036e2e5ce6999e4dbb43e9d843adf6877ba509472625322393b4cd142806dd24	de	1st part missing
Deutschen Bundestag an.	02fed702d8f627bf0956d97876717e2dc24bed2d4253de67c8ae72e947d68fe7	de	grammar-or-spelling
Deutschen Bundestag an.	02fed702d8f627bf0956d97876717e2dc24bed2d4253de67c8ae72e947d68fe7	de	Incomplete
Markgräfin Elisabeth geb.	0379d28f76e09ef75249e13dc4471f2bb4b8c4f1c00cfe031bdf750b04ceda48	de	Incomplete
Es wird gemeinsam mit der University of Illinois at Urbana-Champaign betrieben.	03842f773281a6f6dfd5635fd227e40230b5c10910d2b73136039bf3b3b65286	de	difficult-pronounce
Hartmann öffnet damals sein Institut für theoretische Physiker aus aller Welt.	039181c093ea8fae288f6999e5ed39099f0dac718f37704f9fa413eff5904692	de	grammar-or-spelling
Hartmann öffnet damals sein Institut für theoretische Physiker aus aller Welt.	039181c093ea8fae288f6999e5ed39099f0dac718f37704f9fa413eff5904692	de	öffnete
Sein Gemälde "No.	0373eb4cc93d1240bbb9811713d0474e807e0cdbc204ab1b1a2dfe040ba2a129	de	grammar-or-spelling
Sein Gemälde "No.	0373eb4cc93d1240bbb9811713d0474e807e0cdbc204ab1b1a2dfe040ba2a129	de	Incomplete
Amateur in einem Jahr gewinnt.	0393a818bf976741bae90fb86a0cd1f9516b695fce4d1053fd0a9a33bf7e4061	de	grammar-or-spelling
Amateur in einem Jahr gewinnt.	0393a818bf976741bae90fb86a0cd1f9516b695fce4d1053fd0a9a33bf7e4061	de	Incomplete
In seinem ersten Jahr dort konnte er einen Etappe bei der Eneco Tour gewinnen.	035b0f40f8b764605f7ac63a12157ceb86a72af7a775aa7c85d72bac5fd5fe57	de	grammar-or-spelling
In seinem ersten Jahr dort konnte er einen Etappe bei der Eneco Tour gewinnen.	035b0f40f8b764605f7ac63a12157ceb86a72af7a775aa7c85d72bac5fd5fe57	de	eine Etappe
Cartoons" im amerikanischen Nickelodeon lief.	035b436be2f5e7f016266e9e274843354d11b0c631f4d53fc83896c0170d7842	de	Incomplete
Spieltag legte er sein Amt in Buca nieder und wurde Trainer des Ligakonkurrenten Eskişehirspor.	035d3b5832ea9791a860129156f51f9001c06482a39afe68cd2c7bb60de17ef8	de	grammar-or-spelling
Spieltag legte er sein Amt in Buca nieder und wurde Trainer des Ligakonkurrenten Eskişehirspor.	035d3b5832ea9791a860129156f51f9001c06482a39afe68cd2c7bb60de17ef8	de	Incomplete
Großmärtyrer Prokopios erbaut.	0355a70c482596ec2a564e62309fa55b2366cce936b6f0bb6df83b56b02c1c23	de	grammar-or-spelling
Gaius Iulius Caesar erwähnte, dass die Gallier ebenfalls vom Schildwall Gebrauch machten.	0382ed9a958d5df9093e5ea33ad27e3522da14160c90c58a205aa5462bf8e7e3	de	grammar-or-spelling
Die Lausitz und die sorbischen Marken hatten sich nicht am Aufstand beteiligt.	035bc57413369c34a0f37a9a0017e75e2c80b45f8c13c74e13af29eb7df4e221	de	grammar-or-spelling
Um das Kloster entstanden Gehöfte und flussaufwärts auf der Insel des hl.	038963fe1c84dbeda45c45bfd2ad947c204264faa98769c1ad1b6e197c776891	de	grammar-or-spelling
Zone: Im Zentrum der Uhr befindet sich das unbewegliche Zifferblatt für die Spanische Zeit.	039a58a5e4ef4a62eca4933fc3c532aa39f54da0c30eb13956af8ed1df8a1634	de	grammar-or-spelling
Liste von Bärenschutz-Einrichtungen	03914a47fe3f1fa3e4c547fb1bee2d0af6f0ae70ae88bdac2816d4841715d510	de	grammar-or-spelling
Lü et al.	0350b3e4fa02db444ee70585eda7d488a7034efd1bad189751a0f36f2af9bcef	de	different-language
Markgräfin Elisabeth geb.	0379d28f76e09ef75249e13dc4471f2bb4b8c4f1c00cfe031bdf750b04ceda48	de	grammar-or-spelling
Gattin Charlotte Katharina geb.	031d9ae81e4bbbbcc2434d54168cb8db5f004e2ba02391a6f4402819544f9354	de	Incomplete
Plantagenet niedergebrannt, weil Johann ihm den Durchzug seiner Truppen verweigert hatte.	0384ffe6927c5e8bfdc069b51e7eb286dd3f6b3a71838bd66a360bad6468e818	de	grammar-or-spelling
Infolge der schlechten Wahlergebnisses ihrer Partei trat Madeleine Petrovic als Bundessprecherin der Grünen zurück.	03a45696cdfefe043828ff63dadb59d5b86ecf563eaaaed0e38793102fe17211	de	grammar-or-spelling
Bekannt wurde vor allem sein "Konzert für Pauken und Orchester," op.	03a044790b0a84f371b6f4752082d87e52f6c91ff066040fda448c61c544a69e	de	kein Satz sondern am Abkürzungs-Punkt hinter "op." abgetrennt
Bezirk im Donaupark eine Statue von und eine Gedenktafel für Simón Bolívar.	03a283dcb7a67a25cdfa27a9fac7188535e6d201972b4d19fdf7a15b46ce4adc	de	kein vollst. Satz
